baseline,episode,mean_glucose,time_in_range_percent,hypo_count,severe_hyper_count,total_insulin_units,total_reward,episode_length,seed
single_threshold,15,128.3492431640625,95.50173010380622,0,0,0.0,240.0,288,57
single_threshold,16,187.58090209960938,55.70934256055364,0,37,699.2000000000012,-464.91999999999985,288,58
single_threshold,17,117.51988220214844,74.74048442906575,32,0,83.6,-581.3599999999999,288,59
single_threshold,18,109.11756896972656,71.62629757785467,55,0,0.0,-1029.0,288,60
single_threshold,19,132.314208984375,45.32871972318339,68,6,463.6000000000005,-1549.3599999999994,288,61
single_threshold,20,148.1494903564453,64.70588235294117,29,0,311.6,-619.16,288,62
single_threshold,21,237.7584686279297,34.602076124567475,0,105,1329.9999999999984,-1251.999999999999,288,63
single_threshold,22,165.9606170654297,71.97231833910034,0,0,334.4000000000001,11.559999999999992,288,64
single_threshold,23,119.70709991455078,30.79584775086505,89,0,144.39999999999995,-2012.44,288,65
single_threshold,24,120.1230239868164,97.2318339100346,1,0,0.0,225.0,288,66
single_threshold,25,120.453857421875,92.38754325259515,1,0,30.4,173.96000000000004,288,67
single_threshold,26,174.2982940673828,52.59515570934256,0,0,638.400000000001,-186.8399999999999,288,68
single_threshold,27,99.91271209716797,56.055363321799305,123,0,0.0,-2319.0,288,69
single_threshold,28,148.173583984375,84.08304498269896,0,0,91.19999999999999,140.8800000000001,288,70
single_threshold,29,191.63186645507812,52.94117647058823,0,30,965.200000000002,-471.5199999999995,288,71
single_threshold,30,225.3182830810547,19.031141868512112,0,9,1725.1999999999937,-658.5199999999986,288,72
single_threshold,31,168.97569274902344,62.62975778546713,0,0,433.2000000000004,-79.32000000000001,288,73
single_threshold,32,307.41229248046875,4.844290657439446,0,201,2036.79999999999,-2348.680000000005,288,74
single_threshold,33,189.3518524169922,41.86851211072664,0,0,767.6000000000014,-292.7599999999996,288,75
single_threshold,34,118.91893005371094,83.39100346020761,5,0,0.0,-27.0,288,76
single_threshold,35,62.24530792236328,15.916955017301039,213,0,0.0,-4365.0,288,77
single_threshold,36,146.55982971191406,78.89273356401384,0,0,311.6,52.83999999999995,288,78
single_threshold,37,225.44912719726562,15.22491349480969,0,14,1709.9999999999939,-729.9999999999982,288,79
single_threshold,38,202.72256469726562,34.94809688581315,0,0,1185.6000000000001,-394.5599999999992,288,80
single_threshold,39,231.24159240722656,19.377162629757784,0,2,1489.5999999999965,-575.9599999999987,288,81
single_threshold,40,109.594970703125,64.3598615916955,45,0,38.0,-927.8,288,82
single_threshold,41,201.63302612304688,27.68166089965398,0,0,1185.6000000000001,-457.55999999999915,288,83
single_threshold,42,113.18248748779297,93.0795847750865,4,0,0.0,108.0,288,84
single_threshold,43,116.30817413330078,82.00692041522491,29,0,0.0,-456.0,288,85
single_threshold,44,117.5370864868164,83.73702422145328,24,0,0.0,-354.0,288,86
single_threshold,45,138.10357666015625,84.08304498269896,0,0,159.59999999999994,107.04000000000008,288,87
single_threshold,46,289.38494873046875,0.3460207612456747,0,129,2067.19999999999,-1814.719999999998,288,88
single_threshold,47,118.7409439086914,94.4636678200692,0,0,0.0,204.0,288,89
single_threshold,48,191.31390380859375,32.52595155709343,0,0,866.4000000000017,-383.6399999999993,288,90
single_threshold,49,128.43365478515625,79.23875432525952,31,0,0.0,-513.0,288,91
single_threshold,50,216.989990234375,30.79584775086505,0,35,1367.999999999998,-728.799999999999,288,92
single_threshold,51,134.9461669921875,87.19723183391004,0,0,30.4,158.96000000000004,288,93
single_threshold,52,193.17352294921875,27.68166089965398,0,0,706.8000000000012,-409.6799999999994,288,94
single_threshold,53,249.29830932617188,17.647058823529413,0,28,1747.9999999999934,-824.7999999999985,288,95
single_threshold,54,134.9153289794922,89.27335640138408,0,0,0.0,180.0,288,96
single_threshold,55,196.55386352539062,43.944636678200695,0,0,1185.6000000000001,-322.5599999999995,288,97
single_threshold,56,141.56358337402344,74.0484429065744,4,0,45.6,-55.55999999999999,288,98
single_threshold,57,202.68460083007812,33.56401384083045,0,0,1094.4000000000012,-397.43999999999926,288,99
single_threshold,58,121.53312683105469,68.85813148788927,72,0,0.0,-1290.0,288,100
single_threshold,59,189.2144012451172,31.833910034602077,0,0,904.4000000000018,-405.4399999999994,288,101
single_threshold,60,76.23129272460938,38.062283737024224,139,0,0.0,-2871.0,288,102
single_threshold,61,174.4143524169922,60.89965397923876,0,0,463.6000000000005,-97.35999999999999,288,103
single_threshold,62,235.9170684814453,4.498269896193771,0,41,1573.1999999999955,-1025.3199999999986,288,104
single_threshold,63,298.8932800292969,3.8062283737024223,0,141,1953.199999999991,-1869.3199999999981,288,105
single_threshold,64,185.4911651611328,46.02076124567474,0,0,699.2000000000012,-249.91999999999962,288,106
single_threshold,65,177.67367553710938,56.055363321799305,0,0,912.0000000000018,-196.19999999999993,288,107
single_threshold,66,227.59829711914062,17.993079584775085,0,5,1785.999999999993,-641.5999999999984,288,108
single_threshold,67,242.75413513183594,16.262975778546714,0,88,1269.1999999999991,-1268.9199999999987,288,109
single_threshold,68,211.75091552734375,24.567474048442907,0,8,1170.4000000000003,-547.039999999999,288,110
single_threshold,69,81.90339660644531,42.56055363321799,119,0,0.0,-2493.0,288,111
single_threshold,70,228.9823760986328,29.757785467128027,0,82,1269.1999999999991,-1103.9199999999992,288,112
single_threshold,71,312.12451171875,3.114186851211073,0,214,2036.79999999999,-2467.680000000007,288,113
single_threshold,72,238.89613342285156,26.643598615916954,0,60,1443.999999999997,-972.3999999999988,288,114
single_threshold,73,181.9095001220703,47.75086505190311,0,6,843.6000000000016,-297.35999999999973,288,115
single_threshold,74,160.08836364746094,76.8166089965398,0,0,91.19999999999999,77.88000000000002,288,116
single_threshold,75,272.4159240722656,9.688581314878892,0,119,1953.199999999991,-1642.3199999999983,288,117
single_threshold,76,154.14039611816406,66.43598615916954,0,0,174.79999999999993,-20.480000000000018,288,118
single_threshold,77,119.5112075805664,80.27681660899654,12,0,0.0,-219.0,288,119
single_threshold,78,186.61329650878906,51.21107266435986,0,0,798.0000000000015,-214.79999999999987,288,120
single_threshold,79,168.2345428466797,63.667820069204154,0,0,205.1999999999999,-47.52000000000004,288,121
single_threshold,80,207.63772583007812,31.4878892733564,0,7,1132.4000000000008,-475.2399999999991,288,122
single_threshold,81,74.9617919921875,33.21799307958477,160,0,0.0,-3270.0,288,123
single_threshold,82,259.25714111328125,2.0761245674740483,0,72,2006.3999999999903,-1337.6399999999983,288,124
single_threshold,83,189.60800170898438,28.37370242214533,0,0,904.4000000000018,-423.43999999999926,288,125
single_threshold,84,136.81288146972656,67.1280276816609,33,0,83.6,-626.3599999999999,288,126
single_threshold,85,192.06173706054688,36.67820069204152,0,0,851.2000000000016,-346.11999999999944,288,127
single_threshold,86,279.9372253417969,12.456747404844291,0,175,1519.9999999999961,-2022.9999999999986,288,128
single_threshold,87,127.09858703613281,74.74048442906575,22,0,60.800000000000004,-396.08,288,129
single_threshold,88,179.22708129882812,51.90311418685121,0,0,516.8000000000006,-180.6799999999999,288,130
single_threshold,89,246.58355712890625,16.262975778546714,0,82,1641.5999999999947,-1258.1599999999987,288,131
single_threshold,90,155.1865692138672,82.69896193771626,0,0,144.39999999999995,123.56000000000014,288,132
single_threshold,91,204.97113037109375,24.567474048442907,0,0,1398.3999999999976,-505.8399999999989,288,133
single_threshold,92,109.95014953613281,65.7439446366782,28,0,0.0,-675.0,288,134
single_threshold,93,192.64122009277344,39.10034602076124,0,0,980.400000000002,-338.0399999999993,288,135
single_threshold,94,191.3452911376953,44.63667820069204,0,7,1056.4000000000017,-353.6399999999992,288,136
single_threshold,95,94.97911834716797,49.48096885813149,123,0,0.0,-2430.0,288,137
single_threshold,96,187.78811645507812,48.78892733564014,0,0,927.2000000000019,-248.71999999999952,288,138
single_threshold,97,251.45358276367188,17.647058823529413,0,85,1671.9999999999943,-1273.1999999999987,288,139
single_threshold,98,212.32455444335938,30.79584775086505,0,0,1474.3999999999967,-459.439999999999,288,140
single_threshold,99,171.94175720214844,51.21107266435986,0,0,410.4000000000003,-176.03999999999982,288,141
two_threshold,0,217.35362243652344,30.44982698961938,0,28,1132.3999999999983,-652.2400000000001,288,42
two_threshold,1,219.2900390625,8.650519031141869,0,3,1018.5999999999963,-629.860000000002,288,43
two_threshold,2,220.4287109375,32.8719723183391,0,65,1246.4000000000005,-938.6399999999998,288,44
two_threshold,3,101.42931365966797,62.28373702422145,60,0,0.0,-1263.0,288,45
two_threshold,4,178.37918090820312,18.685121107266436,41,0,729.5999999999988,-1257.9600000000028,288,46
two_threshold,5,281.12396240234375,11.418685121107266,0,152,2362.699999999997,-1932.2700000000013,288,47
two_threshold,6,229.63473510742188,15.916955017301039,0,25,1253.2999999999968,-766.3300000000012,288,48
two_threshold,7,179.53379821777344,42.90657439446367,0,0,355.2000000000005,-242.5200000000001,288,49
two_threshold,8,101.7927017211914,55.36332179930796,58,0,19.2,-1297.92,288,50
two_threshold,9,214.45338439941406,24.913494809688583,0,12,900.6999999999985,-549.0700000000007,288,51
two_threshold,10,257.1680603027344,27.335640138408305,0,106,1653.3000000000004,-1355.33,288,52
two_threshold,11,122.7057876586914,78.20069204152249,20,0,28.8,-356.88,288,53
two_threshold,12,194.10958862304688,35.6401384083045,0,0,523.2000000000007,-322.32000000000005,288,54
two_threshold,13,123.0676498413086,92.73356401384083,0,0,0.0,195.0,288,55
two_threshold,14,219.09652709960938,26.643598615916954,0,0,815.999999999998,-429.6000000000008,288,56
two_threshold,15,128.3492431640625,95.50173010380622,0,0,0.0,240.0,288,57
two_threshold,16,187.66082763671875,55.70934256055364,0,38,726.5000000000002,-475.6500000000001,288,58
two_threshold,17,117.5280990600586,74.74048442906575,32,0,52.79999999999999,-578.2800000000002,288,59
two_threshold,18,109.11756896972656,71.62629757785467,55,0,0.0,-1029.0,288,60
two_threshold,19,132.3271026611328,45.32871972318339,68,6,331.3000000000003,-1536.130000000001,288,61
two_threshold,20,148.2841796875,64.70588235294117,28,0,196.80000000000013,-592.68,288,62
two_threshold,21,237.84901428222656,34.602076124567475,0,105,1640.8000000000004,-1283.08,288,63
two_threshold,22,165.97628784179688,71.62629757785467,0,0,211.20000000000016,20.880000000000056,288,64
two_threshold,23,119.80276489257812,30.44982698961938,89,0,91.19999999999997,-2010.12,288,65
two_threshold,24,120.1230239868164,97.2318339100346,1,0,0.0,225.0,288,66
two_threshold,25,120.45386505126953,92.38754325259515,1,0,19.2,175.08000000000004,288,67
two_threshold,26,174.54930114746094,52.24913494809689,0,0,403.2000000000006,-166.3199999999999,288,68
two_threshold,27,99.91271209716797,56.055363321799305,123,0,0.0,-2319.0,288,69
two_threshold,28,148.17572021484375,84.08304498269896,0,0,57.59999999999999,144.24000000000012,288,70
two_threshold,29,191.68606567382812,52.94117647058823,0,30,832.8999999999995,-458.29000000000013,288,71
two_threshold,30,225.493408203125,19.031141868512112,0,9,1158.8999999999958,-601.8900000000012,288,72
two_threshold,31,169.01663208007812,62.62975778546713,0,0,273.6000000000003,-63.35999999999997,288,73
two_threshold,32,307.6596374511719,4.844290657439446,0,202,2834.1000000000004,-2436.41,288,74
two_threshold,33,189.5525665283203,41.86851211072664,0,0,484.8000000000008,-264.4799999999997,288,75
two_threshold,34,118.91893005371094,83.39100346020761,5,0,0.0,-27.0,288,76
two_threshold,35,62.24530792236328,15.916955017301039,213,0,0.0,-4365.0,288,77
two_threshold,36,146.77572631835938,79.23875432525952,0,0,196.80000000000013,70.31999999999998,288,78
two_threshold,37,225.64317321777344,15.22491349480969,0,14,1187.7999999999943,-677.7800000000026,288,79
two_threshold,38,202.81085205078125,34.94809688581315,0,0,748.7999999999986,-350.8800000000002,288,80
two_threshold,39,231.4077606201172,19.377162629757784,0,3,963.8999999999969,-531.3900000000012,288,81
two_threshold,40,109.68063354492188,64.3598615916955,45,0,24.0,-926.4,288,82
two_threshold,41,201.78033447265625,27.68166089965398,0,0,748.7999999999986,-413.88000000000034,288,83
two_threshold,42,113.18248748779297,93.0795847750865,4,0,0.0,108.0,288,84
two_threshold,43,116.30817413330078,82.00692041522491,29,0,0.0,-456.0,288,85
two_threshold,44,117.5370864868164,83.73702422145328,24,0,0.0,-354.0,288,86
two_threshold,45,138.10659790039062,84.08304498269896,0,0,100.79999999999997,112.92000000000012,288,87
two_threshold,46,289.61474609375,0.3460207612456747,0,129,2291.199999999999,-1837.1200000000008,288,88
two_threshold,47,118.7409439086914,94.4636678200692,0,0,0.0,204.0,288,89
two_threshold,48,191.55401611328125,32.17993079584775,0,0,561.6000000000004,-356.1600000000001,288,90
two_threshold,49,128.43365478515625,79.23875432525952,31,0,0.0,-513.0,288,91
two_threshold,50,217.14889526367188,30.79584775086505,0,36,1141.1999999999987,-714.1200000000007,288,92
two_threshold,51,134.97149658203125,87.19723183391004,0,0,19.2,160.08000000000004,288,93
two_threshold,52,193.39451599121094,27.335640138408305,0,0,446.4000000000007,-386.6400000000004,288,94
two_threshold,53,249.47650146484375,17.647058823529413,0,28,1311.8999999999953,-781.1900000000019,288,95
two_threshold,54,134.9153289794922,89.27335640138408,0,0,0.0,180.0,288,96
two_threshold,55,196.6358184814453,43.944636678200695,0,1,748.7999999999986,-286.87999999999977,288,97
two_threshold,56,141.5727996826172,74.0484429065744,4,0,28.8,-53.879999999999995,288,98
two_threshold,57,202.79885864257812,33.56401384083045,0,0,691.1999999999991,-357.1200000000001,288,99
two_threshold,58,121.53312683105469,68.85813148788927,72,0,0.0,-1290.0,288,100
two_threshold,59,189.4117431640625,31.4878892733564,0,0,571.2000000000003,-375.11999999999995,288,101
two_threshold,60,76.23129272460938,38.062283737024224,139,0,0.0,-2871.0,288,102
two_threshold,61,174.5035858154297,60.55363321799308,0,0,292.80000000000035,-83.27999999999996,288,103
two_threshold,62,236.17369079589844,4.498269896193771,0,41,1301.599999999998,-998.1600000000017,288,104
two_threshold,63,299.0538024902344,3.8062283737024223,0,141,2311.6,-1905.1600000000003,288,105
two_threshold,64,185.62315368652344,45.32871972318339,0,0,446.4000000000007,-230.63999999999962,288,106
two_threshold,65,177.7221221923828,56.055363321799305,0,0,576.0000000000002,-162.59999999999997,288,107
two_threshold,66,227.78427124023438,17.993079584775085,0,6,1174.1999999999948,-588.4200000000017,288,108
two_threshold,67,242.99961853027344,16.262975778546714,0,88,1471.5000000000002,-1289.15,288,109
two_threshold,68,211.9651336669922,24.22145328719723,0,8,800.7999999999986,-513.0800000000006,288,110
two_threshold,69,81.90339660644531,42.56055363321799,119,0,0.0,-2493.0,288,111
two_threshold,70,229.11708068847656,29.757785467128027,0,82,1425.2999999999997,-1119.5300000000002,288,112
two_threshold,71,312.2563171386719,3.114186851211073,0,214,2926.5,-2556.65,288,113
two_threshold,72,239.0294647216797,26.643598615916954,0,60,1366.2999999999988,-964.6300000000006,288,114
two_threshold,73,181.98941040039062,47.75086505190311,0,6,576.1000000000006,-270.6099999999998,288,115
two_threshold,74,160.28573608398438,76.8166089965398,0,0,57.59999999999999,81.24000000000001,288,116
two_threshold,75,272.63861083984375,9.688581314878892,0,119,2149.9000000000033,-1661.9900000000007,288,117
two_threshold,76,154.2723846435547,66.08996539792388,0,0,110.39999999999996,-17.039999999999964,288,118
two_threshold,77,119.5112075805664,80.27681660899654,12,0,0.0,-219.0,288,119
two_threshold,78,186.66836547851562,51.21107266435986,0,0,504.00000000000085,-185.39999999999992,288,120
two_threshold,79,168.3804168701172,63.667820069204154,0,0,129.59999999999997,-39.959999999999994,288,121
two_threshold,80,207.723876953125,31.4878892733564,0,7,769.0999999999983,-438.9100000000008,288,122
two_threshold,81,74.9617919921875,33.21799307958477,160,0,0.0,-3270.0,288,123
two_threshold,82,259.515625,2.0761245674740483,0,72,1821.5999999999951,-1319.160000000002,288,124
two_threshold,83,189.7149658203125,28.37370242214533,0,0,571.2000000000003,-390.12000000000046,288,125
two_threshold,84,136.8746337890625,67.1280276816609,33,0,52.79999999999999,-623.2800000000002,288,126
two_threshold,85,192.2691650390625,36.67820069204152,0,0,542.4000000000005,-315.24000000000007,288,127
two_threshold,86,280.1548156738281,12.456747404844291,0,175,2299.8,-2100.98,288,128
two_threshold,87,127.20442199707031,74.74048442906575,22,0,38.4,-393.84,288,129
two_threshold,88,179.44976806640625,51.55709342560554,0,0,326.40000000000043,-164.6399999999999,288,130
two_threshold,89,246.76954650878906,16.262975778546714,0,83,1668.199999999999,-1268.8200000000004,288,131
two_threshold,90,155.1951141357422,82.69896193771626,0,0,91.19999999999997,128.8800000000002,288,132
two_threshold,91,205.16354370117188,24.22145328719723,0,0,883.1999999999973,-457.3200000000009,288,133
two_threshold,92,109.95014953613281,65.7439446366782,28,0,0.0,-675.0,288,134
two_threshold,93,192.84693908691406,38.75432525951557,0,0,619.1999999999998,-304.91999999999973,288,135
two_threshold,94,191.4786376953125,44.29065743944636,0,7,721.0999999999987,-323.1100000000003,288,136
two_threshold,95,94.97911834716797,49.48096885813149,123,0,0.0,-2430.0,288,137
two_threshold,96,187.96023559570312,48.44290657439446,0,0,590.4000000000001,-218.03999999999962,288,138
two_threshold,97,251.6197509765625,17.647058823529413,0,85,1702.7999999999995,-1276.28,288,139
two_threshold,98,212.4525909423828,30.79584775086505,0,0,931.1999999999969,-405.12000000000063,288,140
two_threshold,99,172.1006622314453,50.865051903114185,0,0,259.2000000000003,-163.91999999999976,288,141
